spawn bash -c source /Users/logan/export-esp.sh; RUNS=1000 CLIENTS=10 K=9 cargo espflash --monitor /dev/tty.usbserial-1444740 --bin socioty_esp32_reconstruct --release
New version of cargo-espflash is available: v2.0.0-rc.3
Serial port: /dev/tty.usbserial-1444740
Connecting...
[0m[0m[1m[36m    Blocking[0m waiting for file lock on package cache
[0m[0m[1m[36m    Blocking[0m waiting for file lock on package cache
[0m[0m[1m[36m    Blocking[0m waiting for file lock on package cache
[0m[0m[1m[36m    Blocking[0m waiting for file lock on package cache
[0m[0m[1m[36m    Blocking[0m waiting for file lock on package cache
[0m[0m[1m[36m    Blocking[0m waiting for file lock on package cache
[0m[0m[1m[36m    Blocking[0m waiting for file lock on package cache
[0m[0m[1m[36m    Blocking[0m waiting for file lock on build directory
[0m[0m[1m[32m    Finished[0m release [optimized] target(s) in 4.08s
Chip type:         ESP32 (revision 3)
Crystal frequency: 40MHz
Flash size:        4MB
Features:          WiFi, BT, Dual Core, 240MHz, Coding Scheme None
MAC address:       c0:49:ef:e5:76:8c
App/part. size:    460736/1048576 bytes, 43.94%
[00:00:00] [36m[34m----------------------------------------[0m[0m       0/16      segment 0x1000 writing chunks                                                                                                                                                                                                                                                                                     

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097477s

Run 239 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097459s

Run 240 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097469s

Run 241 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097477s

Run 242 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097454s

Run 243 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097433s

Run 244 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097479s

Run 245 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097449s

Run 246 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097462s

Run 247 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097462s

Run 248 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097442s

Run 249 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097467s

Run 250 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097465s

Run 251 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.09746s

Run 252 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097441s

Run 253 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097449s

Run 254 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.09744s

Run 255 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097484s

Run 256 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097458s

Run 257 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097481s

Run 258 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097452s

Run 259 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097459s

Run 260 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097463s

Run 261 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097454s

Run 262 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.09747s

Run 263 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097449s

Run 264 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097471s

Run 265 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097472s

Run 266 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097456s

Run 267 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097439s

Run 268 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097467s

Run 269 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.09745s

Run 270 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097475s

Run 271 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097454s

Run 272 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097474s

Run 273 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097467s

Run 274 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097453s

Run 275 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097467s

Run 276 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097449s

Run 277 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097467s

Run 278 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.09745s

Run 279 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097463s

Run 280 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097466s

Run 281 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097441s

Run 282 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097438s

Run 283 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097457s

Run 284 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097459s

Run 285 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097445s

Run 286 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097483s

Run 287 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097459s

Run 288 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097457s

Run 289 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097478s

Run 290 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097478s

Run 291 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097488s

Run 292 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097452s

Run 293 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.09746s

Run 294 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097476s

Run 295 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097454s

Run 296 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097464s

Run 297 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097476s

Run 298 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097475s

Run 299 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097472s

Run 300 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097456s

Run 301 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097449s

Run 302 of 1000

  Eval(s) completed: 1 of 10

  Eval(s) completed: 2 of 10

  Eval(s) completed: 3 of 10

  Eval(s) completed: 4 of 10

  Eval(s) completed: 5 of 10

  Eval(s) completed: 6 of 10

  Eval(s) completed: 7 of 10

  Eval(s) completed: 8 of 10

  Eval(s) completed: 9 of 10

  Eval(s) completed: 10 of 10

  Reconstruct time: 1.097465s
